,Height,ConTime,BlockNum,TotalTime,NonConTime,Throughput,Overhead,Latency
53,54.0,201282580.0,54.0,2321994720.0,2120712140.0,0.0,0.0,0.0
54,55.0,131096654.0,55.0,1471651574.0,1340554920.0,0.0,0.0,0.0
55,56.0,902659625.0,56.0,1800814968.0,898155343.0,0.0,0.0,0.0
56,57.0,401702625.0,57.0,1179189494.0,777486869.0,0.0,0.0,0.0
57,58.0,104285425.0,58.0,2199538366.0,2095252941.0,0.0,0.0,0.0
58,59.0,132993530.0,59.0,1600887132.0,1467893602.0,0.0,0.0,0.0
59,60.0,702336651.0,60.0,1196050667.0,493714016.0,0.0,0.0,0.0
60,61.0,746470.0,61.0,846558628.0,845812158.0,0.0,0.0,0.0
61,62.0,101116148.0,62.0,1997931036.0,1896814888.0,0.0,0.0,0.0
62,63.0,137887846.0,63.0,1172470608.0,1034582762.0,0.0,0.0,0.0
63,64.0,1078449.0,64.0,1393777211.0,1392698762.0,0.0,0.0,0.0
64,65.0,857935.0,65.0,3941607103.0,3940749168.0,0.0,0.0,0.0
65,66.0,145681699.0,66.0,722067050.0,576385351.0,0.0,0.0,0.0
66,67.0,902788415.0,67.0,643431278.0,-259357137.0,0.0,0.0,0.0
67,68.0,931594.0,68.0,1342170843.0,1341239249.0,0.0,0.0,0.0
68,69.0,301458748.0,69.0,767486649.0,466027901.0,0.0,0.0,0.0
69,70.0,125196717.0,70.0,2373952642.0,2248755925.0,0.0,0.0,0.0
70,71.0,1339530.0,71.0,1291331731.0,1289992201.0,0.0,0.0,0.0
71,72.0,1469099.0,72.0,1595789220.0,1594320121.0,0.0,0.0,0.0
72,73.0,136647579.0,73.0,3814978954.0,3678331375.0,0.0,0.0,0.0
73,74.0,1203298207.0,74.0,960568364.0,-242729843.0,0.0,0.0,0.0
74,75.0,301318994.0,75.0,792298370.0,490979376.0,0.0,0.0,0.0
75,76.0,101159152.0,76.0,1499090446.0,1397931294.0,0.0,0.0,0.0
76,77.0,140581605.0,77.0,679571973.0,538990368.0,0.0,0.0,0.0
77,78.0,1003259711.0,78.0,2582923305.0,1579663594.0,0.0,0.0,0.0
78,79.0,201464251.0,79.0,1583213175.0,1381748924.0,0.0,0.0,0.0
79,80.0,302514360.0,80.0,1482160411.0,1179646051.0,0.0,0.0,0.0
80,81.0,230319414.0,81.0,753648560.0,523329146.0,0.0,0.0,0.0
81,82.0,806393434.0,82.0,2394122402.0,1587728968.0,0.0,0.0,0.0
82,83.0,303858182.0,83.0,1328544290.0,1024686108.0,0.0,0.0,0.0
83,84.0,203030904.0,84.0,1580397993.0,1377367089.0,0.0,0.0,0.0
84,85.0,128432699.0,85.0,721534717.0,593102018.0,0.0,0.0,0.0
85,86.0,1103221416.0,86.0,1934233011.0,831011595.0,0.0,0.0,0.0
86,87.0,702257077.0,87.0,1402602286.0,700345209.0,0.0,0.0,0.0
87,88.0,1182262.0,88.0,1314031680.0,1312849418.0,0.0,0.0,0.0
88,89.0,228849853.0,89.0,636629263.0,407779410.0,0.0,0.0,0.0
89,90.0,910922271.0,90.0,2456709943.0,1545787672.0,0.0,0.0,0.0
90,91.0,851967.0,91.0,2125581735.0,2124729768.0,0.0,0.0,0.0
91,92.0,101274963.0,92.0,1400296897.0,1299021934.0,0.0,0.0,0.0
92,93.0,222019331.0,93.0,904686326.0,682666995.0,0.0,0.0,0.0
93,94.0,1303712053.0,94.0,2236765354.0,933053301.0,0.0,0.0,0.0
94,95.0,1191489.0,95.0,1356064527.0,1354873038.0,0.0,0.0,0.0
95,96.0,101297734.0,96.0,1478894422.0,1377596688.0,0.0,0.0,0.0
96,97.0,125706195.0,97.0,737332996.0,611626801.0,0.0,0.0,0.0
97,98.0,1002963441.0,98.0,2932734538.0,1929771097.0,0.0,0.0,0.0
98,99.0,401744650.0,99.0,1541846583.0,1140101933.0,0.0,0.0,0.0
99,100.0,987284.0,100.0,1714881473.0,1713894189.0,0.0,0.0,0.0
100,101.0,364041052.0,101.0,692715905.0,328674853.0,0.0,0.0,0.0
101,102.0,1603872598.0,102.0,2315949825.0,712077227.0,0.0,0.0,0.0
102,103.0,201245183.0,103.0,1779866711.0,1578621528.0,0.0,0.0,0.0
103,104.0,402472950.0,104.0,1540607778.0,1138134828.0,0.0,0.0,0.0
104,105.0,128028333.0,105.0,967522465.0,839494132.0,0.0,0.0,0.0
105,106.0,1218624258.0,106.0,2873695122.0,1655070864.0,0.0,0.0,0.0
106,107.0,301436138.0,107.0,1313450568.0,1012014430.0,0.0,0.0,0.0
107,108.0,1366107.0,108.0,1593543320.0,1592177213.0,0.0,0.0,0.0
108,109.0,132348625.0,109.0,573446424.0,441097799.0,0.0,0.0,0.0
109,110.0,1203333995.0,110.0,2393113817.0,1189779822.0,0.0,0.0,0.0
110,111.0,301677126.0,111.0,1901773189.0,1600096063.0,0.0,0.0,0.0
111,112.0,101014388.0,112.0,1418827680.0,1317813292.0,0.0,0.0,0.0
112,113.0,226340320.0,113.0,656922335.0,430582015.0,0.0,0.0,0.0
113,114.0,1002969170.0,114.0,2467869553.0,1464900383.0,0.0,0.0,0.0
114,115.0,201301152.0,115.0,1724884813.0,1523583661.0,0.0,0.0,0.0
115,116.0,101726646.0,116.0,1596484098.0,1494757452.0,0.0,0.0,0.0
116,117.0,134438523.0,117.0,789219979.0,654781456.0,0.0,0.0,0.0
117,118.0,1204795436.0,118.0,2350543095.0,1145747659.0,0.0,0.0,0.0
118,119.0,401914700.0,119.0,1547192077.0,1145277377.0,0.0,0.0,0.0
119,120.0,301748360.0,120.0,1299760291.0,998011931.0,0.0,0.0,0.0
120,121.0,132866352.0,121.0,614597377.0,481731025.0,0.0,0.0,0.0
121,122.0,1403810648.0,122.0,2665294938.0,1261484290.0,0.0,0.0,0.0
122,123.0,101070007.0,123.0,1804700743.0,1703630736.0,0.0,0.0,0.0
123,124.0,101003263.0,124.0,1922553717.0,1821550454.0,0.0,0.0,0.0
124,125.0,245672303.0,125.0,667106984.0,421434681.0,0.0,0.0,0.0
125,126.0,1221402307.0,126.0,2944809184.0,1723406877.0,0.0,0.0,0.0
126,127.0,101294909.0,127.0,1511853754.0,1410558845.0,0.0,0.0,0.0
127,128.0,1013733.0,128.0,1682214312.0,1681200579.0,0.0,0.0,0.0
128,129.0,422436747.0,129.0,948265451.0,525828704.0,0.0,0.0,0.0
129,130.0,1103897121.0,130.0,2791579713.0,1687682592.0,0.0,0.0,0.0
130,131.0,302082548.0,131.0,1351722499.0,1049639951.0,0.0,0.0,0.0
131,132.0,301608702.0,132.0,1104105206.0,802496504.0,0.0,0.0,0.0
132,133.0,132346521.0,133.0,977124716.0,844778195.0,0.0,0.0,0.0
133,134.0,1103003593.0,134.0,2248210001.0,1145206408.0,0.0,0.0,0.0
134,135.0,301899786.0,135.0,1457367755.0,1155467969.0,0.0,0.0,0.0
135,136.0,201329121.0,136.0,1906975607.0,1705646486.0,0.0,0.0,0.0
136,137.0,128629498.0,137.0,691316864.0,562687366.0,0.0,0.0,0.0
137,138.0,1008779.0,138.0,2412867384.0,2411858605.0,0.0,0.0,0.0
138,139.0,746436.0,139.0,1563430505.0,1562684069.0,0.0,0.0,0.0
139,140.0,138802615.0,140.0,1562447649.0,1423645034.0,0.0,0.0,0.0
140,141.0,1207246191.0,141.0,3665430032.0,2458183841.0,0.0,0.0,0.0
141,142.0,2095209.0,142.0,758688508.0,756593299.0,0.0,0.0,0.0
142,143.0,1160077.0,143.0,746975192.0,745815115.0,0.0,0.0,0.0
143,144.0,228229903.0,144.0,1315758633.0,1087528730.0,0.0,0.0,0.0
144,145.0,1203503013.0,145.0,641028117.0,-562474896.0,0.0,0.0,0.0
145,146.0,301462803.0,146.0,2966597044.0,2665134241.0,0.0,0.0,0.0
146,147.0,1072493.0,147.0,1472928169.0,1471855676.0,0.0,0.0,0.0
147,148.0,137538891.0,148.0,1340403088.0,1202864197.0,0.0,0.0,0.0
148,149.0,903247338.0,149.0,873732989.0,-29514349.0,0.0,0.0,0.0
149,150.0,201206861.0,150.0,2680809006.0,2479602145.0,0.0,0.0,0.0
150,151.0,1598534.0,151.0,1788846863.0,1787248329.0,0.0,0.0,0.0
151,152.0,1024863893.0,152.0,1447793764.0,422929871.0,0.0,0.0,0.0
152,153.0,903072626.0,153.0,788218310.0,-114854316.0,0.0,0.0,0.0
153,154.0,828176.0,154.0,2414993818.0,2414165642.0,0.0,0.0,0.0
154,155.0,402050641.0,155.0,1537543808.0,1135493167.0,0.0,0.0,0.0
155,156.0,131402134.0,156.0,1049271005.0,917868871.0,0.0,0.0,0.0
156,157.0,1203437505.0,157.0,1549343047.0,345905542.0,0.0,0.0,0.0
157,158.0,1278683.0,158.0,2359338050.0,2358059367.0,0.0,0.0,0.0
158,159.0,201561891.0,159.0,1174307595.0,972745704.0,0.0,0.0,0.0
159,160.0,130275455.0,160.0,2037453618.0,1907178163.0,0.0,0.0,0.0
160,161.0,1003379878.0,161.0,704229946.0,-299149932.0,0.0,0.0,0.0
161,162.0,401658174.0,162.0,2701023702.0,2299365528.0,0.0,0.0,0.0
162,163.0,101100946.0,163.0,1405800719.0,1304699773.0,0.0,0.0,0.0
163,164.0,121823667.0,164.0,1740410241.0,1618586574.0,0.0,0.0,0.0
164,165.0,1203041184.0,165.0,591239048.0,-611802136.0,0.0,0.0,0.0
165,166.0,301551632.0,166.0,2321441718.0,2019890086.0,0.0,0.0,0.0
166,167.0,301663229.0,167.0,1843494464.0,1541831235.0,0.0,0.0,0.0
167,168.0,138140740.0,168.0,1349725981.0,1211585241.0,0.0,0.0,0.0
168,169.0,954584.0,169.0,712649732.0,711695148.0,0.0,0.0,0.0
169,170.0,1104948.0,170.0,2686106428.0,2685001480.0,0.0,0.0,0.0
170,171.0,250655241.0,171.0,1796117608.0,1545462367.0,0.0,0.0,0.0
171,172.0,833160.0,172.0,1998048225.0,1997215065.0,0.0,0.0,0.0
172,173.0,864741.0,173.0,3554890054.0,3554025313.0,0.0,0.0,0.0
173,174.0,914329.0,174.0,829017160.0,828102831.0,0.0,0.0,0.0
174,175.0,230766439.0,175.0,967391046.0,736624607.0,0.0,0.0,0.0
175,176.0,1003514921.0,176.0,1449405819.0,445890898.0,0.0,0.0,0.0
176,177.0,824200.0,177.0,3740147794.0,3739323594.0,0.0,0.0,0.0
177,178.0,201484169.0,178.0,687730717.0,486246548.0,0.0,0.0,0.0
178,179.0,134803953.0,179.0,1313869092.0,1179065139.0,0.0,0.0,0.0
179,180.0,1003181480.0,180.0,1162285972.0,159104492.0,0.0,0.0,0.0
180,181.0,101006769.0,181.0,721941127.0,620934358.0,0.0,0.0,0.0
181,182.0,820838.0,182.0,2465520431.0,2464699593.0,0.0,0.0,0.0
182,183.0,130077285.0,183.0,1405490684.0,1275413399.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
