,Height,ConTime,BlockNum,TotalTime,NonConTime,Throughput,Overhead,Latency
53,54.0,407374840.0,54.0,1862498484.0,1455123644.0,0.0,0.0,0.0
54,55.0,131799600.0,55.0,817962279.0,686162679.0,0.0,0.0,0.0
55,56.0,905051699.0,56.0,2186777878.0,1281726179.0,0.0,0.0,0.0
56,57.0,101001892.0,57.0,1959037629.0,1858035737.0,0.0,0.0,0.0
57,58.0,201215212.0,58.0,1850292570.0,1649077358.0,0.0,0.0,0.0
58,59.0,122809477.0,59.0,592290910.0,469481433.0,0.0,0.0,0.0
59,60.0,903543692.0,60.0,2151949994.0,1248406302.0,0.0,0.0,0.0
60,61.0,987041.0,61.0,1221120594.0,1220133553.0,0.0,0.0,0.0
61,62.0,1042372.0,62.0,1267994353.0,1266951981.0,0.0,0.0,0.0
62,63.0,235724632.0,63.0,564201989.0,328477357.0,0.0,0.0,0.0
63,64.0,834919.0,64.0,2422112348.0,2421277429.0,0.0,0.0,0.0
64,65.0,123975969.0,65.0,1503111300.0,1379135331.0,0.0,0.0,0.0
65,66.0,1103143781.0,66.0,1258064408.0,154920627.0,0.0,0.0,0.0
66,67.0,301576122.0,67.0,3853293395.0,3551717273.0,0.0,0.0,0.0
67,68.0,101742296.0,68.0,813223442.0,711481146.0,0.0,0.0,0.0
68,69.0,226007629.0,69.0,719690063.0,493682434.0,0.0,0.0,0.0
69,70.0,1203421608.0,70.0,1224943919.0,21522311.0,0.0,0.0,0.0
70,71.0,702250067.0,71.0,617182622.0,-85067445.0,0.0,0.0,0.0
71,72.0,401760239.0,72.0,2363215672.0,1961455433.0,0.0,0.0,0.0
72,73.0,227494879.0,73.0,1815595940.0,1588101061.0,0.0,0.0,0.0
73,74.0,702398076.0,74.0,1401309847.0,698911771.0,0.0,0.0,0.0
74,75.0,104391832.0,75.0,982744757.0,878352925.0,0.0,0.0,0.0
75,76.0,201369175.0,76.0,2513748877.0,2312379702.0,0.0,0.0,0.0
76,77.0,138681815.0,77.0,2040654948.0,1901973133.0,0.0,0.0,0.0
77,78.0,904862224.0,78.0,1881275319.0,976413095.0,0.0,0.0,0.0
78,79.0,301318224.0,79.0,821910098.0,520591874.0,0.0,0.0,0.0
79,80.0,303645207.0,80.0,2099482003.0,1795836796.0,0.0,0.0,0.0
80,81.0,223599314.0,81.0,1538212968.0,1314613654.0,0.0,0.0,0.0
81,82.0,1191306.0,82.0,1609451263.0,1608259957.0,0.0,0.0,0.0
82,83.0,123170927.0,83.0,634020698.0,510849771.0,0.0,0.0,0.0
83,84.0,1103610927.0,84.0,2077143042.0,973532115.0,0.0,0.0,0.0
84,85.0,839412.0,85.0,1438833337.0,1437993925.0,0.0,0.0,0.0
85,86.0,201324140.0,86.0,1539390318.0,1338066178.0,0.0,0.0,0.0
86,87.0,225880727.0,87.0,3755317173.0,3529436446.0,0.0,0.0,0.0
87,88.0,902931196.0,88.0,860888464.0,-42042732.0,0.0,0.0,0.0
88,89.0,401769033.0,89.0,819328620.0,417559587.0,0.0,0.0,0.0
89,90.0,401476012.0,90.0,728122517.0,326646505.0,0.0,0.0,0.0
90,91.0,140509118.0,91.0,554764014.0,414254896.0,0.0,0.0,0.0
91,92.0,1103170141.0,92.0,2632093703.0,1528923562.0,0.0,0.0,0.0
92,93.0,602069921.0,93.0,1380733608.0,778663687.0,0.0,0.0,0.0
93,94.0,101520104.0,94.0,1374693990.0,1273173886.0,0.0,0.0,0.0
94,95.0,130091096.0,95.0,695690993.0,565599897.0,0.0,0.0,0.0
95,96.0,1002965276.0,96.0,2160458745.0,1157493469.0,0.0,0.0,0.0
96,97.0,202267037.0,97.0,1815693642.0,1613426605.0,0.0,0.0,0.0
97,98.0,802307750.0,98.0,1792610892.0,990303142.0,0.0,0.0,0.0
98,99.0,125302227.0,99.0,774703094.0,649400867.0,0.0,0.0,0.0
99,100.0,1106832495.0,100.0,2310363694.0,1203531199.0,0.0,0.0,0.0
100,101.0,201147780.0,101.0,2068544105.0,1867396325.0,0.0,0.0,0.0
101,102.0,604053382.0,102.0,1555090780.0,951037398.0,0.0,0.0,0.0
102,103.0,125737790.0,103.0,614961999.0,489224209.0,0.0,0.0,0.0
103,104.0,1102951263.0,104.0,2583517119.0,1480565856.0,0.0,0.0,0.0
104,105.0,201192257.0,105.0,1677509111.0,1476316854.0,0.0,0.0,0.0
105,106.0,201363841.0,106.0,2117342431.0,1915978590.0,0.0,0.0,0.0
106,107.0,126529968.0,107.0,565444149.0,438914181.0,0.0,0.0,0.0
107,108.0,1003212059.0,108.0,2281230434.0,1278018375.0,0.0,0.0,0.0
108,109.0,401884527.0,109.0,1331298716.0,929414189.0,0.0,0.0,0.0
109,110.0,401960600.0,110.0,1812271443.0,1410310843.0,0.0,0.0,0.0
110,111.0,131822426.0,111.0,666848908.0,535026482.0,0.0,0.0,0.0
111,112.0,1528514.0,112.0,2503133494.0,2501604980.0,0.0,0.0,0.0
112,113.0,238139205.0,113.0,1707364289.0,1469225084.0,0.0,0.0,0.0
113,114.0,1114422659.0,114.0,1566727227.0,452304568.0,0.0,0.0,0.0
114,115.0,502191122.0,115.0,636688635.0,134497513.0,0.0,0.0,0.0
115,116.0,501879220.0,116.0,2353361574.0,1851482354.0,0.0,0.0,0.0
116,117.0,132268970.0,117.0,1688627342.0,1556358372.0,0.0,0.0,0.0
117,118.0,1002908102.0,118.0,1647915576.0,645007474.0,0.0,0.0,0.0
118,119.0,401992215.0,119.0,3811902650.0,3409910435.0,0.0,0.0,0.0
119,120.0,2198332.0,120.0,826689410.0,824491078.0,0.0,0.0,0.0
120,121.0,134800590.0,121.0,895458686.0,760658096.0,0.0,0.0,0.0
121,122.0,1003394892.0,122.0,809885793.0,-193509099.0,0.0,0.0,0.0
122,123.0,914273.0,123.0,737562344.0,736648071.0,0.0,0.0,0.0
123,124.0,502183251.0,124.0,2428627524.0,1926444273.0,0.0,0.0,0.0
124,125.0,127594495.0,125.0,1917453099.0,1789858604.0,0.0,0.0,0.0
125,126.0,802773486.0,126.0,1959167572.0,1156394086.0,0.0,0.0,0.0
126,127.0,501793697.0,127.0,642394011.0,140600314.0,0.0,0.0,0.0
127,128.0,1109946.0,128.0,2469280041.0,2468170095.0,0.0,0.0,0.0
128,129.0,226986490.0,129.0,2318207239.0,2091220749.0,0.0,0.0,0.0
129,130.0,1003310829.0,130.0,1478350575.0,475039746.0,0.0,0.0,0.0
130,131.0,983277.0,131.0,556327833.0,555344556.0,0.0,0.0,0.0
131,132.0,301568843.0,132.0,2345954015.0,2044385172.0,0.0,0.0,0.0
132,133.0,228144094.0,133.0,1228727749.0,1000583655.0,0.0,0.0,0.0
133,134.0,1003143894.0,134.0,1819300520.0,816156626.0,0.0,0.0,0.0
134,135.0,601996401.0,135.0,723759726.0,121763325.0,0.0,0.0,0.0
135,136.0,303206444.0,136.0,2161784493.0,1858578049.0,0.0,0.0,0.0
136,137.0,127967164.0,137.0,2116982843.0,1989015679.0,0.0,0.0,0.0
137,138.0,1109285277.0,138.0,1317131335.0,207846058.0,0.0,0.0,0.0
138,139.0,1276056.0,139.0,718242653.0,716966597.0,0.0,0.0,0.0
139,140.0,502302300.0,140.0,2515403766.0,2013101466.0,0.0,0.0,0.0
140,141.0,128351418.0,141.0,1244537099.0,1116185681.0,0.0,0.0,0.0
141,142.0,902758082.0,142.0,1539387108.0,636629026.0,0.0,0.0,0.0
142,143.0,301575330.0,143.0,785182783.0,483607453.0,0.0,0.0,0.0
143,144.0,103454558.0,144.0,2339415935.0,2235961377.0,0.0,0.0,0.0
144,145.0,175522818.0,145.0,1981758872.0,1806236054.0,0.0,0.0,0.0
145,146.0,952241.0,146.0,1741359724.0,1740407483.0,0.0,0.0,0.0
146,147.0,101547373.0,147.0,747896358.0,646348985.0,0.0,0.0,0.0
147,148.0,250398024.0,148.0,2561478267.0,2311080243.0,0.0,0.0,0.0
148,149.0,1003089833.0,149.0,1439413249.0,436323416.0,0.0,0.0,0.0
149,150.0,401505701.0,150.0,2037008015.0,1635502314.0,0.0,0.0,0.0
150,151.0,840309.0,151.0,651476744.0,650636435.0,0.0,0.0,0.0
151,152.0,231612360.0,152.0,2366308831.0,2134696471.0,0.0,0.0,0.0
152,153.0,1104126322.0,153.0,1753849084.0,649722762.0,0.0,0.0,0.0
153,154.0,301720580.0,154.0,1576465878.0,1274745298.0,0.0,0.0,0.0
154,155.0,301847350.0,155.0,3613160455.0,3311313105.0,0.0,0.0,0.0
155,156.0,134118116.0,156.0,757339292.0,623221176.0,0.0,0.0,0.0
156,157.0,1003360751.0,157.0,634823660.0,-368537091.0,0.0,0.0,0.0
157,158.0,781873.0,158.0,1305110295.0,1304328422.0,0.0,0.0,0.0
158,159.0,401443879.0,159.0,688477812.0,287033933.0,0.0,0.0,0.0
159,160.0,235599449.0,160.0,2484918118.0,2249318669.0,0.0,0.0,0.0
160,161.0,1002904793.0,161.0,2078210310.0,1075305517.0,0.0,0.0,0.0
161,162.0,601864238.0,162.0,1266537074.0,664672836.0,0.0,0.0,0.0
162,163.0,1033570.0,163.0,737440836.0,736407266.0,0.0,0.0,0.0
163,164.0,426141361.0,164.0,2547592116.0,2121450755.0,0.0,0.0,0.0
164,165.0,1112408927.0,165.0,1536057975.0,423649048.0,0.0,0.0,0.0
165,166.0,302824188.0,166.0,1749494662.0,1446670474.0,0.0,0.0,0.0
166,167.0,1005723170.0,167.0,668265858.0,-337457312.0,0.0,0.0,0.0
167,168.0,223556269.0,168.0,2404128702.0,2180572433.0,0.0,0.0,0.0
168,169.0,802961873.0,169.0,1490737980.0,687776107.0,0.0,0.0,0.0
169,170.0,201368421.0,170.0,1978950958.0,1777582537.0,0.0,0.0,0.0
170,171.0,201977862.0,171.0,862064579.0,660086717.0,0.0,0.0,0.0
171,172.0,233885883.0,172.0,2347934606.0,2114048723.0,0.0,0.0,0.0
172,173.0,1002893490.0,173.0,2144768335.0,1141874845.0,0.0,0.0,0.0
173,174.0,301391115.0,174.0,1435950900.0,1134559785.0,0.0,0.0,0.0
174,175.0,201413373.0,175.0,1085083913.0,883670540.0,0.0,0.0,0.0
175,176.0,126238086.0,176.0,2502335721.0,2376097635.0,0.0,0.0,0.0
176,177.0,1003438367.0,177.0,1787247701.0,783809334.0,0.0,0.0,0.0
177,178.0,101189886.0,178.0,2417755411.0,2316565525.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
