,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
154,16.0,10.0,1400.0,54.0,257.1591356826537,0.2839607199103621,5.5218726576851855
155,16.0,11.0,1400.0,54.0,257.01392697947676,0.31326116123509135,5.524992426240741
156,16.0,12.0,1400.0,54.0,257.20092394471186,0.30387333226587776,5.520975501259259
157,16.0,13.0,1400.0,54.0,257.0080877235991,0.27913292299961917,5.525117954759259
158,16.0,14.0,1400.0,54.0,257.3787342600054,0.2893627566815119,5.517161330685186
159,16.0,15.0,1400.0,54.0,256.9479541940232,0.2741783738593878,5.5264109981111105
160,16.0,16.0,1400.0,54.0,257.99876764962727,0.28857207641463994,5.503902258666667
161,16.0,3.0,1600.0,34.0,189.9861243373325,0.22175108156868215,8.526938510117647
162,16.0,5.0,1600.0,34.0,186.35890825693625,0.20398581469846228,8.692903468647058
163,16.0,6.0,1600.0,34.0,187.0447331780235,0.21011918613980746,8.661029757294116
164,16.0,7.0,1600.0,34.0,186.5880581391966,0.20915242809457657,8.682227663205882
165,16.0,8.0,1600.0,34.0,187.12929293776457,0.2101526740162725,8.657116021588235
166,16.0,9.0,1600.0,34.0,185.05478675078936,0.19920768639713862,8.754164258294116
167,16.0,10.0,1600.0,33.0,179.6635353947759,0.18890640353161636,9.016854735939393
168,16.0,11.0,1600.0,33.0,179.65355897009073,0.2273020614763183,9.017355455060606
169,16.0,12.0,1600.0,33.0,179.68946459081664,0.2824314265492699,9.015553603484848
170,16.0,13.0,1600.0,33.0,179.5221230803654,0.18394907037615205,9.023957449939394
171,16.0,14.0,1600.0,33.0,179.77787056775188,0.18059045444318989,9.011120194515152
172,16.0,16.0,1600.0,33.0,180.2988976622042,0.18633048001004582,8.985079892363636
173,16.0,2.0,1800.0,41.0,264.7046947874025,0.5277381392156032,6.8755864019024395
174,16.0,5.0,1800.0,40.0,252.42243485345105,0.260284778540808,7.210135664275
175,16.0,6.0,1800.0,40.0,253.40345857228476,0.27276991950567386,7.182222414225
176,16.0,7.0,1800.0,40.0,252.66850195730478,0.28243831935226216,7.203113905775
177,16.0,8.0,1800.0,40.0,253.33099899099474,0.2418355623380234,7.184276725899999
178,16.0,9.0,1800.0,40.0,248.54824761240897,0.27007828799268596,7.3225219549250005
179,16.0,10.0,1800.0,40.0,248.2790905966493,0.25095292543856534,7.330460231775
180,16.0,11.0,1800.0,40.0,248.0939782810366,0.28717841467514355,7.3359297658500005
181,16.0,12.0,1800.0,40.0,248.3873486972098,0.28674444168590446,7.3272652957
182,16.0,13.0,1800.0,40.0,248.1670409380276,0.2674772966913441,7.333770000725
183,16.0,14.0,1800.0,40.0,248.57700754223768,0.25609258503855736,7.3216747518
