,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
83,8.0,4.0,1200.0,154.0,629.5699316202183,0.8171172427243075,1.9378307932532468
84,8.0,5.0,1200.0,154.0,629.8658234752577,0.842627317708816,1.9369204591363638
85,8.0,6.0,1200.0,154.0,630.1370224165255,0.8359528402220037,1.9360868455584417
86,8.0,7.0,1200.0,155.0,634.7214889327358,0.8506689472334135,1.9221028770451611
87,8.0,8.0,1200.0,154.0,631.0769333793282,0.8612129321224884,1.933203283896104
88,8.0,1.0,1400.0,134.0,636.3829781730044,0.8445962932104895,2.2313607508432836
89,8.0,2.0,1400.0,134.0,636.9647789391429,0.8604808997871148,2.2293226359626868
90,8.0,3.0,1400.0,134.0,637.8445616082863,0.8457422316321594,2.2262477184402987
91,8.0,4.0,1400.0,134.0,637.6978702318485,0.8553924201434819,2.2267598282611942
92,8.0,5.0,1400.0,134.0,637.2458386197059,0.8657838346527553,2.2283393848059703
93,8.0,6.0,1400.0,134.0,637.8953214918456,0.8714198893225845,2.226070567
94,8.0,7.0,1400.0,135.0,646.6073076903034,0.8448153575296105,2.196077871548148
95,8.0,8.0,1400.0,134.0,639.4768367799393,0.8398744926695632,2.220565184425373
96,8.0,1.0,1600.0,119.0,643.7572575428126,0.8754210012050961,2.5164764839831935
97,8.0,2.0,1600.0,119.0,644.2224448529661,0.8655611707685431,2.514659358647059
98,8.0,3.0,1600.0,119.0,644.1964459746822,0.8569258533980686,2.5147608468235294
99,8.0,4.0,1600.0,119.0,644.5901562160209,0.8610514730452382,2.5132248520672267
100,8.0,5.0,1600.0,119.0,644.633505204307,0.8484131011152752,2.5130558478907563
101,8.0,6.0,1600.0,119.0,645.0479585702406,0.8671070700378639,2.5114411703445376
102,8.0,7.0,1600.0,119.0,645.4055594048691,0.8705856553959628,2.5100496523361344
103,8.0,8.0,1600.0,119.0,649.4909622749816,0.851253437557073,2.4942610353277312
104,8.0,1.0,1800.0,106.0,645.4929271513959,0.8857521105406929,2.81955064640566
105,8.0,2.0,1800.0,106.0,647.1630693109598,0.8741287602410741,2.8122741953396226
106,8.0,3.0,1800.0,106.0,651.1478010278204,0.8506887747513598,2.7950643419622643
107,8.0,4.0,1800.0,107.0,651.4100114863305,0.8786866535806025,2.7939392516355137
108,8.0,5.0,1800.0,106.0,648.3056696392911,0.8573149141421348,2.807317728707547
109,8.0,6.0,1800.0,106.0,647.6162334281315,0.8511356400303667,2.810306329669811
110,8.0,7.0,1800.0,106.0,649.6177193971929,0.8636641225958573,2.801647716273585
111,8.0,8.0,1800.0,106.0,650.0752266154225,0.8519363524159098,2.7996759843867927
112,8.0,1.0,2000.0,95.0,649.7771551986486,0.8802090854180117,3.1087581085894738
113,8.0,2.0,2000.0,96.0,649.7027025078609,0.8838076646245638,3.1091143567708337
114,8.0,3.0,2000.0,96.0,649.4905510665836,0.8694167934448538,3.1101299267291664
115,8.0,4.0,2000.0,96.0,650.3745760093827,0.85989914756077,3.10590246684375
116,8.0,5.0,2000.0,96.0,650.4674625389057,0.872262265863435,3.1054589450416663
117,8.0,6.0,2000.0,96.0,650.4515620336332,0.8707131107919382,3.1055348590208336
